# injm1  injm2  injecc  maxmatch  maxm1  maxm2
0.847703 0.265489 0.183998 0.474299 0.667724 0.325435
0.504721 0.419017 0.133078 0.452798 0.459713 0.459713
0.562424 0.378320 0.014997 0.979033 0.526997 0.402136
0.943064 0.243795 0.198641 0.449919 0.807811 0.277024
0.760287 0.290363 0.012183 0.978037 0.750729 0.293483
0.511436 0.413728 0.029619 0.860858 0.459523 0.459523
0.908136 0.251200 0.161863 0.519371 0.710660 0.308382
0.683366 0.317905 0.085521 0.683646 0.459849 0.459849
0.615874 0.348337 0.010646 0.967900 0.595391 0.359134
0.877703 0.258142 0.087898 0.676904 0.689398 0.316084
0.863451 0.261566 0.120595 0.602885 0.527449 0.403013
0.951192 0.242151 0.044430 0.825530 0.914701 0.249877
0.602060 0.355508 0.088159 0.652692 0.459749 0.459749
0.912241 0.250299 0.176077 0.491776 0.731502 0.300919
0.798064 0.278910 0.187449 0.469493 0.619948 0.347440
0.883522 0.256777 0.024660 0.925416 0.861391 0.262127
0.684946 0.317271 0.164801 0.496454 0.460139 0.460139
0.762621 0.289621 0.037642 0.856018 0.731179 0.300167
0.567315 0.375309 0.156092 0.446487 0.459831 0.459831
0.714899 0.305840 0.021507 0.928835 0.690154 0.315276
0.904862 0.251923 0.177057 0.489967 0.730935 0.301106
0.951768 0.242036 0.120401 0.602324 0.689310 0.316444
0.909927 0.250806 0.170510 0.501718 0.730935 0.301106
0.821862 0.272264 0.146078 0.552017 0.525546 0.404522
0.842092 0.266923 0.140398 0.564357 0.525546 0.404522
0.505231 0.418609 0.048493 0.742856 0.459560 0.459560
0.882545 0.257005 0.114377 0.615287 0.621252 0.346581
0.832558 0.269406 0.121843 0.599955 0.527448 0.402967
0.836173 0.268458 0.021990 0.932012 0.807449 0.276301
0.826741 0.270951 0.057418 0.771932 0.731018 0.300376
0.521161 0.406351 0.036897 0.824474 0.459550 0.459550
0.713861 0.306218 0.019836 0.948914 0.689643 0.315466
0.493744 0.428029 0.104926 0.512114 0.459659 0.459659
0.762918 0.289527 0.175413 0.490588 0.525546 0.404522
0.894192 0.254320 0.184407 0.475271 0.731502 0.300919
0.746194 0.294953 0.058749 0.769809 0.667565 0.324688
0.872887 0.259286 0.072040 0.722298 0.750863 0.293779
0.830760 0.269881 0.102132 0.642472 0.594147 0.360614
0.852609 0.264251 0.100987 0.644829 0.620429 0.346836
0.741211 0.296620 0.146656 0.543450 0.460175 0.460175
0.821455 0.272374 0.119711 0.604719 0.460184 0.460184
0.686784 0.316539 0.156417 0.511678 0.460103 0.460103
0.852232 0.264345 0.163233 0.517711 0.645758 0.335089
0.906721 0.251512 0.168830 0.504479 0.731000 0.301061
0.911159 0.250536 0.012726 0.972221 0.897125 0.253682
0.811236 0.275181 0.025038 0.924509 0.788926 0.281638
0.487662 0.433229 0.192002 0.360536 0.459849 0.459849
0.650916 0.331663 0.083079 0.684567 0.459804 0.459804
0.470667 0.448610 0.054698 0.686217 0.459560 0.459560
0.942573 0.243895 0.130729 0.582468 0.668310 0.325127
0.890049 0.255267 0.155844 0.533131 0.668176 0.325232
0.563057 0.377928 0.119991 0.522242 0.459758 0.459758
0.801514 0.277921 0.073116 0.720980 0.667968 0.324673
0.712703 0.306642 0.176384 0.484408 0.460230 0.460230
0.864583 0.261290 0.091110 0.668973 0.689398 0.316084
0.913524 0.250020 0.109779 0.624604 0.689375 0.316279
0.730374 0.300331 0.045996 0.818541 0.668672 0.324147
0.942069 0.243999 0.042974 0.833650 0.897607 0.253672
0.646139 0.333818 0.156280 0.494771 0.460030 0.460030
0.955106 0.241370 0.095822 0.655757 0.789526 0.281916
0.796564 0.279343 0.120125 0.603471 0.460157 0.460157
0.956391 0.241115 0.110673 0.622640 0.730896 0.300889
0.908231 0.251179 0.121422 0.600681 0.620485 0.347067
0.706971 0.308763 0.120273 0.595104 0.460021 0.460021
0.813059 0.274675 0.187908 0.468339 0.645239 0.335339
0.955624 0.241267 0.084205 0.686426 0.844315 0.266714
0.892481 0.254710 0.006799 0.983992 0.897250 0.253627
0.855075 0.263634 0.064778 0.748762 0.770233 0.287506
0.509786 0.415013 0.167930 0.396165 0.459786 0.459786
0.815073 0.274118 0.033746 0.874077 0.770058 0.287405
0.801806 0.277837 0.113084 0.618252 0.460130 0.460130
0.595469 0.359064 0.006315 0.986335 0.594896 0.359378
0.683089 0.318016 0.158715 0.506640 0.460121 0.460121
0.833120 0.269259 0.165079 0.513699 0.619948 0.347440
0.719385 0.304216 0.050536 0.800981 0.668672 0.324147
0.939853 0.244453 0.005906 0.981154 0.931256 0.246244
0.878759 0.257893 0.120481 0.602762 0.594027 0.360925
0.724968 0.302226 0.141993 0.550259 0.460139 0.460139
0.721733 0.303375 0.108819 0.624561 0.459994 0.459994
0.560970 0.379228 0.093144 0.599727 0.459704 0.459704
0.539462 0.393306 0.109399 0.528817 0.459713 0.459713
0.486118 0.434573 0.092184 0.544987 0.459632 0.459632
0.861014 0.262164 0.186188 0.473115 0.689494 0.316510
0.540854 0.392355 0.012228 0.987657 0.528207 0.401231
0.505464 0.418424 0.179995 0.378460 0.459795 0.459795
0.502015 0.421196 0.028498 0.860734 0.459523 0.459523
0.683335 0.317917 0.059917 0.765458 0.563863 0.377793
0.733239 0.299338 0.002514 0.981554 0.730150 0.300417
0.929080 0.246692 0.077352 0.706528 0.825993 0.271482
0.908030 0.251223 0.160660 0.521961 0.710540 0.308415
0.652930 0.330766 0.115958 0.591250 0.459912 0.459912
0.542613 0.391162 0.162969 0.420254 0.459813 0.459813
0.471131 0.448172 0.187167 0.364446 0.459831 0.459831
0.910272 0.250730 0.117875 0.607681 0.593629 0.361172
0.655751 0.329518 0.185220 0.449518 0.460139 0.460139
0.514092 0.411681 0.128800 0.465107 0.459695 0.459695
0.554690 0.383208 0.192211 0.383994 0.459894 0.459894
0.899113 0.253208 0.164775 0.513765 0.689494 0.316510
0.793902 0.280115 0.181231 0.479758 0.594976 0.360551
0.751901 0.293072 0.038369 0.857941 0.710703 0.307511
0.597187 0.358128 0.097718 0.612443 0.459777 0.459777
0.471441 0.447880 0.183096 0.369389 0.459822 0.459822
0.779648 0.284347 0.019415 0.947279 0.749874 0.293796
0.889181 0.255466 0.075795 0.711577 0.770463 0.287528
0.690797 0.314953 0.058388 0.770221 0.563828 0.377829
0.499942 0.422883 0.128328 0.460477 0.459704 0.459704
0.692435 0.314312 0.044273 0.828066 0.645827 0.334127
0.648911 0.332563 0.010337 0.976712 0.644592 0.334543
0.730072 0.300436 0.116502 0.607458 0.460039 0.460039
0.956309 0.241131 0.027119 0.908473 0.931674 0.246208
0.935184 0.245417 0.130425 0.583381 0.644579 0.335605
0.917473 0.249164 0.091809 0.666420 0.770126 0.287747
0.933786 0.245707 0.001112 0.988010 0.932055 0.246067
0.884390 0.256575 0.170343 0.503264 0.689494 0.316510
0.674011 0.321722 0.033037 0.880418 0.620216 0.346296
0.622625 0.344961 0.091368 0.651658 0.459786 0.459786
0.761544 0.289963 0.154334 0.533279 0.460257 0.460257
0.672609 0.322304 0.011668 0.985463 0.667531 0.324451
0.815964 0.273873 0.140829 0.563869 0.460284 0.460284
0.825119 0.271386 0.143051 0.559276 0.527464 0.403110
0.775047 0.285747 0.024441 0.923563 0.750757 0.293516
0.563744 0.377502 0.009104 0.976667 0.565048 0.376704
0.615459 0.348546 0.128101 0.540754 0.459867 0.459867
0.639679 0.336788 0.098503 0.633784 0.459831 0.459831
0.741807 0.296419 0.150814 0.535190 0.460193 0.460193
0.679590 0.319432 0.099691 0.642537 0.459903 0.459903
0.684939 0.317274 0.052405 0.793174 0.594237 0.360024
0.801748 0.277854 0.031737 0.881569 0.769847 0.287439
0.540184 0.392812 0.055625 0.739034 0.459596 0.459596
0.954244 0.241541 0.091863 0.666851 0.807858 0.276593
0.713606 0.306311 0.064200 0.751084 0.620871 0.346164
0.873200 0.259212 0.103679 0.638219 0.645866 0.334716
0.875164 0.258744 0.052389 0.792892 0.807540 0.276415
0.672075 0.322526 0.195217 0.444801 0.460202 0.460202
0.700058 0.311371 0.146563 0.535555 0.460103 0.460103
0.781338 0.283836 0.023055 0.926323 0.750757 0.293516
0.532296 0.398290 0.121662 0.493670 0.459722 0.459722
0.487539 0.433335 0.195175 0.356840 0.459858 0.459858
0.857552 0.263018 0.007953 0.977931 0.862115 0.261893
0.524395 0.403968 0.149536 0.431670 0.459749 0.459749
0.478167 0.441661 0.076876 0.593681 0.459596 0.459596
0.463233 0.455763 0.081746 0.574164 0.459605 0.459605
0.732213 0.299692 0.057346 0.774616 0.645683 0.334316
0.892478 0.254711 0.158309 0.526988 0.690080 0.316243
0.543619 0.390484 0.148175 0.446034 0.459786 0.459786
0.778131 0.284806 0.109035 0.627437 0.460075 0.460075
0.955791 0.241234 0.057748 0.773067 0.880256 0.257750
0.725850 0.301915 0.046097 0.815071 0.668347 0.324273
0.549308 0.386703 0.180442 0.397291 0.459858 0.459858
0.634859 0.339049 0.045415 0.821845 0.528066 0.401579
0.620786 0.345872 0.042320 0.836619 0.527078 0.402262
0.461602 0.457368 0.052160 0.696451 0.459560 0.459560
0.486134 0.434560 0.016129 0.935951 0.459496 0.459496
0.794135 0.280048 0.158543 0.526154 0.525546 0.404522
0.771897 0.286717 0.163396 0.515387 0.527464 0.403110
0.711653 0.307028 0.085819 0.685165 0.526638 0.402998
0.955816 0.241229 0.191849 0.462751 0.807811 0.277024
0.639546 0.336850 0.155738 0.495427 0.460012 0.460012
0.513481 0.412149 0.024180 0.909876 0.459523 0.459523
0.564786 0.376859 0.121002 0.520770 0.459767 0.459767
0.581153 0.367100 0.064839 0.728450 0.459668 0.459668
0.888432 0.255639 0.142721 0.558779 0.619948 0.347440
0.582725 0.366196 0.141416 0.486268 0.459849 0.459849
0.918297 0.248986 0.039227 0.848829 0.862020 0.262047
0.626931 0.342851 0.199093 0.416124 0.460094 0.460094
0.673674 0.321862 0.032402 0.882403 0.620216 0.346296
0.873014 0.259256 0.100403 0.646474 0.668332 0.324793
0.614241 0.349165 0.176814 0.443511 0.459994 0.459994
0.887352 0.255888 0.171284 0.500087 0.710540 0.308415
0.833092 0.269266 0.020961 0.929269 0.807541 0.276266
0.596035 0.358755 0.163458 0.450922 0.459903 0.459903
0.635121 0.338925 0.046018 0.820360 0.564768 0.377090
0.887140 0.255937 0.184273 0.475538 0.730485 0.301252
0.461257 0.457709 0.045743 0.731492 0.459532 0.459532
0.870053 0.259966 0.142414 0.560196 0.593480 0.361363
0.775883 0.285492 0.090412 0.672327 0.593563 0.360760
0.921415 0.248317 0.134491 0.575504 0.645813 0.335051
0.851906 0.264427 0.007075 0.981197 0.843864 0.266478
0.678499 0.319876 0.053192 0.791276 0.594581 0.359821
0.616317 0.348112 0.086478 0.662294 0.459758 0.459758
0.876737 0.258371 0.109063 0.626446 0.645435 0.334964
0.731043 0.300098 0.040311 0.847296 0.689163 0.315737
0.462380 0.456601 0.047668 0.721770 0.459541 0.459541
0.750890 0.293403 0.033804 0.875615 0.710340 0.307634
0.694158 0.313641 0.114301 0.606032 0.459976 0.459976
0.467129 0.451979 0.104141 0.507776 0.459641 0.459641
0.464617 0.454410 0.155627 0.406350 0.459767 0.459767
0.901200 0.252740 0.117166 0.609407 0.621386 0.346566
0.945502 0.243299 0.125943 0.591838 0.619948 0.347440
0.684867 0.317303 0.053707 0.792267 0.594237 0.360024
0.563325 0.377761 0.182683 0.400264 0.459903 0.459903
0.784257 0.282960 0.027370 0.897468 0.750997 0.293448
0.620623 0.345953 0.185234 0.433532 0.460039 0.460039
0.628495 0.342092 0.123108 0.562063 0.459894 0.459894
0.675570 0.321078 0.159764 0.503554 0.460094 0.460094
0.766363 0.288440 0.120150 0.602202 0.460112 0.460112
0.876486 0.258430 0.118830 0.606451 0.563709 0.378678
0.620566 0.345982 0.080738 0.688716 0.459758 0.459758
0.497863 0.424592 0.143834 0.430562 0.459722 0.459722
0.717611 0.304856 0.127101 0.580003 0.460057 0.460057
0.535386 0.396121 0.188953 0.378284 0.459840 0.459840
0.947601 0.242874 0.081079 0.695467 0.826327 0.271441
0.584919 0.364942 0.169426 0.436250 0.459912 0.459912
0.944135 0.243577 0.028583 0.902008 0.914830 0.249806
0.573043 0.371856 0.140758 0.481996 0.459822 0.459822
0.903353 0.252259 0.032228 0.882844 0.879919 0.257692
0.881984 0.257136 0.034680 0.870832 0.843671 0.266623
0.534232 0.396928 0.103764 0.540987 0.459686 0.459686
0.849011 0.265157 0.126768 0.590995 0.527494 0.403011
0.603989 0.354485 0.056578 0.778335 0.459668 0.459668
0.849634 0.265000 0.047519 0.810734 0.788290 0.281938
0.659939 0.327688 0.090456 0.666157 0.459840 0.459840
0.581752 0.366754 0.091057 0.626476 0.459722 0.459722
0.662068 0.326767 0.162307 0.494553 0.460075 0.460075
0.521886 0.405814 0.031308 0.865457 0.459541 0.459541
0.922281 0.248132 0.011241 0.993073 0.914710 0.249779
0.871967 0.259506 0.184834 0.474966 0.711351 0.308137
0.579570 0.368017 0.071479 0.700345 0.459677 0.459677
0.832596 0.269396 0.015993 0.957625 0.807567 0.276248
0.689285 0.315548 0.079163 0.703031 0.526990 0.402649
0.878789 0.257886 0.078343 0.704107 0.770463 0.287528
0.472310 0.447065 0.144041 0.425000 0.459749 0.459749
0.809140 0.275766 0.180762 0.483986 0.620717 0.347068
0.743051 0.296002 0.045684 0.822955 0.689589 0.315603
0.889672 0.255354 0.157262 0.530170 0.668176 0.325232
0.636873 0.338099 0.004442 0.985995 0.645553 0.334079
0.661382 0.327063 0.147564 0.520394 0.460039 0.460039
0.682328 0.318323 0.157604 0.508661 0.460112 0.460112
0.529491 0.400283 0.119757 0.496320 0.459713 0.459713
0.775201 0.285700 0.003081 0.987173 0.770152 0.287262
0.757736 0.291181 0.161143 0.519476 0.460275 0.460275
0.584052 0.365437 0.184372 0.412493 0.459939 0.459939
0.508349 0.416139 0.070817 0.635704 0.459596 0.459596
0.881294 0.257297 0.065702 0.744836 0.788609 0.281955
0.639525 0.336860 0.143652 0.518204 0.459976 0.459976
0.942745 0.243860 0.155603 0.532605 0.730935 0.301106
0.567798 0.375014 0.130020 0.501552 0.459786 0.459786
0.546615 0.388482 0.034599 0.868366 0.459560 0.459560
0.893384 0.254504 0.196647 0.451556 0.750611 0.294449
0.716663 0.305198 0.172031 0.492394 0.460239 0.460239
0.656526 0.329177 0.081694 0.693414 0.459804 0.459804
0.880040 0.257591 0.158003 0.526931 0.668176 0.325232
0.503408 0.420070 0.141598 0.436177 0.459731 0.459731
0.949128 0.242566 0.138895 0.566658 0.667724 0.325435
0.616769 0.347884 0.182841 0.435282 0.460021 0.460021
0.552122 0.384866 0.136695 0.472414 0.459786 0.459786
0.587399 0.363539 0.018179 0.949142 0.563944 0.377443
0.682333 0.318321 0.082036 0.694970 0.459840 0.459840
0.681017 0.318852 0.090411 0.669618 0.459867 0.459867
0.954142 0.241562 0.134951 0.574607 0.668176 0.325232
0.907884 0.251255 0.137506 0.569794 0.644579 0.335605
0.873168 0.259219 0.124881 0.594369 0.526047 0.404109
0.937278 0.244983 0.024111 0.922926 0.914790 0.249796
0.946878 0.243020 0.158456 0.527279 0.731502 0.300919
0.944126 0.243579 0.062377 0.754984 0.862070 0.262147
0.518194 0.408567 0.140076 0.445104 0.459722 0.459722
0.704713 0.309609 0.041356 0.840060 0.644579 0.334710
0.937605 0.244916 0.096200 0.655395 0.769705 0.287941
0.708179 0.308313 0.088828 0.675701 0.526574 0.403059
0.594065 0.359832 0.020487 0.932902 0.527388 0.401899
0.733763 0.299157 0.155145 0.526287 0.460211 0.460211
0.939646 0.244495 0.023880 0.919900 0.914790 0.249796
0.847177 0.265622 0.052374 0.793852 0.788245 0.281961
0.780923 0.283961 0.141203 0.559136 0.460220 0.460220
0.913429 0.250040 0.189650 0.463966 0.770349 0.288094
0.577338 0.369318 0.142311 0.481514 0.459840 0.459840
0.938258 0.244781 0.027891 0.902343 0.914413 0.249887
0.585121 0.364828 0.018064 0.947183 0.526614 0.402444
0.889820 0.255320 0.093428 0.662835 0.710455 0.308053
0.872271 0.259434 0.097820 0.652111 0.668020 0.324913
0.801939 0.277799 0.043257 0.832225 0.750441 0.293705
0.869150 0.260183 0.020734 0.932075 0.843959 0.266501
0.867359 0.260616 0.027294 0.912231 0.843659 0.266588
0.750991 0.293370 0.084351 0.688996 0.564159 0.377882
0.922475 0.248091 0.193513 0.460811 0.769708 0.288336
0.794021 0.280081 0.060283 0.763769 0.710436 0.307745
0.772631 0.286490 0.040507 0.846715 0.730421 0.300453
0.544309 0.390021 0.098675 0.562662 0.459677 0.459677
0.702023 0.310624 0.012835 0.975335 0.690280 0.315180
0.757330 0.291311 0.065158 0.745287 0.620507 0.346422
0.677008 0.320486 0.070145 0.731752 0.459786 0.459786
0.621392 0.345571 0.043437 0.833224 0.527078 0.402262
0.811918 0.274991 0.018234 0.947941 0.788986 0.281600
0.553802 0.383780 0.058051 0.736335 0.459623 0.459623
0.941122 0.244192 0.049619 0.805743 0.879760 0.257821
0.944775 0.243447 0.196146 0.452913 0.807997 0.276982
0.621438 0.345548 0.035124 0.870666 0.564103 0.377444
0.798505 0.278783 0.126468 0.590313 0.460193 0.460193
0.931152 0.246257 0.122762 0.598151 0.620252 0.347236
0.715959 0.305454 0.074427 0.715919 0.564679 0.377431
0.926577 0.247220 0.030577 0.885830 0.896962 0.253764
0.625356 0.343619 0.100584 0.621980 0.459813 0.459813
0.598169 0.357597 0.135315 0.513212 0.459858 0.459858
0.672215 0.322468 0.021196 0.941327 0.645887 0.334001
0.483389 0.436975 0.009531 0.990388 0.459487 0.459487
0.881633 0.257218 0.094450 0.660584 0.710527 0.308014
0.828012 0.270612 0.087549 0.679381 0.668212 0.324689
0.579811 0.367876 0.153183 0.461763 0.459867 0.459867
0.737135 0.298002 0.073465 0.719766 0.594333 0.360159
0.637078 0.338004 0.039495 0.846736 0.564013 0.377543
0.581222 0.367060 0.198828 0.390145 0.459958 0.459958
0.491809 0.429667 0.186093 0.368098 0.459840 0.459840
0.806831 0.276414 0.051557 0.794452 0.730904 0.300373
0.484085 0.436359 0.083294 0.573445 0.459614 0.459614
0.859623 0.262506 0.110534 0.623711 0.594775 0.360391
0.918694 0.248901 0.102814 0.640594 0.731030 0.300733
0.888283 0.255673 0.125647 0.593202 0.527464 0.403110
0.926527 0.247230 0.049150 0.803884 0.880212 0.257697
0.890951 0.255060 0.156344 0.531579 0.667724 0.325435
0.704316 0.309758 0.100182 0.643807 0.459930 0.459930
0.627391 0.342627 0.052395 0.795164 0.459677 0.459677
0.694061 0.313679 0.120274 0.592253 0.459994 0.459994
0.637915 0.337611 0.178263 0.454918 0.460057 0.460057
0.895388 0.254049 0.194580 0.455994 0.750731 0.294399
0.555457 0.382717 0.015478 0.961947 0.526997 0.402136
0.917520 0.249154 0.159191 0.525591 0.711351 0.308137
0.695870 0.312978 0.014785 0.965721 0.690280 0.315180
0.836049 0.268490 0.158157 0.528262 0.594976 0.360551
0.873056 0.259246 0.167052 0.508820 0.668176 0.325232
0.792639 0.280484 0.151574 0.542199 0.460293 0.460293
0.918108 0.249027 0.184007 0.473555 0.750611 0.294449
0.773594 0.286193 0.176410 0.491970 0.562913 0.379303
0.627401 0.342622 0.019080 0.950362 0.594595 0.359611
0.493730 0.428040 0.138550 0.438765 0.459713 0.459713
0.497600 0.424810 0.054607 0.701313 0.459569 0.459569
0.597353 0.358038 0.092276 0.629692 0.459749 0.459749
0.898142 0.253426 0.028486 0.894863 0.862073 0.261987
0.708185 0.308310 0.149562 0.531168 0.460121 0.460121
0.530144 0.399817 0.076085 0.630598 0.459632 0.459632
0.728916 0.300839 0.195948 0.451838 0.525546 0.404522
0.889602 0.255370 0.109431 0.625404 0.644974 0.335200
0.946437 0.243110 0.099611 0.647380 0.751296 0.293882
0.503151 0.420277 0.166721 0.395899 0.459767 0.459767
0.776548 0.285288 0.056532 0.779533 0.690257 0.315432
0.625925 0.343341 0.048401 0.810900 0.528066 0.401579
0.894423 0.254268 0.183217 0.477875 0.731502 0.300919
0.677748 0.320183 0.186972 0.456764 0.460202 0.460202
0.612457 0.350076 0.136348 0.517711 0.459903 0.459903
0.628099 0.342284 0.036969 0.859130 0.565419 0.376646
0.874045 0.259010 0.184388 0.476560 0.710909 0.308312
0.929249 0.246656 0.184733 0.475425 0.769708 0.288336
0.772235 0.286612 0.074110 0.718777 0.644933 0.334796
0.789121 0.281517 0.120401 0.602297 0.460148 0.460148
0.762698 0.289596 0.104245 0.638258 0.460030 0.460030
0.734978 0.298740 0.024354 0.925072 0.711047 0.307317
0.601043 0.356051 0.009051 0.996643 0.595740 0.358930
0.897383 0.253597 0.129230 0.586492 0.562913 0.379303
0.569981 0.373692 0.011956 0.983492 0.564329 0.377161
0.949183 0.242555 0.062272 0.755333 0.862070 0.262147
0.836075 0.268483 0.132293 0.580240 0.527134 0.403287
0.668259 0.324127 0.113021 0.603644 0.459930 0.459930
0.643293 0.335118 0.001339 0.981912 0.645553 0.334079
0.575090 0.370641 0.033142 0.879770 0.459578 0.459578
0.805960 0.276659 0.065809 0.744582 0.710838 0.307641
0.823572 0.271802 0.078919 0.702759 0.667937 0.324757
0.468820 0.450361 0.107136 0.500415 0.459641 0.459641
0.878653 0.257918 0.002013 0.986925 0.879739 0.257661
0.908003 0.251229 0.087628 0.677310 0.750103 0.294157
0.571259 0.372923 0.013314 0.965696 0.526997 0.402136
0.833455 0.269170 0.119358 0.605619 0.460202 0.460202
0.474959 0.444601 0.055310 0.684829 0.459550 0.459550
0.869795 0.260028 0.173594 0.495692 0.690538 0.316074
0.691167 0.314808 0.028941 0.894525 0.644636 0.334622
0.826689 0.270965 0.041790 0.839467 0.788706 0.281764
0.858238 0.262848 0.002444 0.993830 0.862115 0.261893
0.892844 0.254627 0.034437 0.868208 0.844268 0.266479
0.937147 0.245010 0.162214 0.518342 0.750110 0.294582
0.517360 0.409196 0.061594 0.684461 0.459596 0.459596
0.669966 0.323408 0.017989 0.964325 0.645849 0.334006
0.609196 0.351758 0.187480 0.422522 0.460003 0.460003
0.646114 0.333829 0.122608 0.571784 0.459921 0.459921
0.496887 0.425400 0.035527 0.813792 0.459532 0.459532
0.820949 0.272511 0.048988 0.808063 0.769783 0.287542
0.551368 0.385356 0.161551 0.427032 0.459831 0.459831
0.883900 0.256688 0.143419 0.558190 0.619948 0.347440
0.584318 0.365284 0.192865 0.400438 0.459958 0.459958
0.492981 0.428672 0.138113 0.439063 0.459713 0.459713
0.731125 0.300069 0.184219 0.473046 0.460293 0.460293
0.949506 0.242490 0.076789 0.708346 0.844386 0.266657
0.958368 0.240724 0.049577 0.805626 0.896973 0.253851
0.803838 0.277259 0.037755 0.852849 0.770011 0.287409
0.920071 0.248605 0.164796 0.514329 0.730485 0.301252
0.957903 0.240815 0.113046 0.617564 0.710133 0.308397
0.485948 0.434722 0.162987 0.397237 0.459795 0.459795
0.774783 0.285828 0.093796 0.662927 0.565662 0.377067
0.555016 0.382999 0.123646 0.503860 0.459749 0.459749
0.942281 0.243955 0.148732 0.547114 0.711351 0.308137
0.859082 0.262640 0.177578 0.487923 0.667724 0.325435
0.745937 0.295038 0.187486 0.465948 0.564201 0.378472
0.860458 0.262301 0.065429 0.746027 0.769682 0.287688
0.873244 0.259201 0.189703 0.466272 0.710909 0.308312
0.896683 0.253756 0.185053 0.475486 0.731502 0.300919
0.943396 0.243728 0.139135 0.566511 0.690080 0.316243
0.521076 0.406414 0.105189 0.528159 0.459668 0.459668
0.617291 0.347621 0.184971 0.432137 0.460021 0.460021
0.960035 0.240395 0.006755 0.970706 0.966412 0.239148
0.596358 0.358579 0.009663 0.981510 0.595740 0.358930
0.952329 0.241924 0.026888 0.901367 0.914830 0.249806
0.740084 0.297000 0.094617 0.660805 0.459958 0.459958
0.647460 0.333219 0.030755 0.884107 0.594227 0.359880
0.525440 0.403206 0.036872 0.835195 0.459550 0.459550
0.561814 0.378701 0.124577 0.508860 0.459767 0.459767
0.846080 0.265902 0.031061 0.882840 0.807516 0.276312
0.628137 0.342265 0.136305 0.531068 0.459921 0.459921
0.770588 0.287122 0.077075 0.709085 0.620859 0.346337
0.515235 0.410807 0.151797 0.422663 0.459767 0.459767
0.593285 0.360261 0.004550 0.988761 0.594896 0.359378
0.767533 0.288074 0.147051 0.547145 0.460239 0.460239
0.742298 0.296254 0.016446 0.953041 0.730534 0.300316
0.928454 0.246823 0.089497 0.672641 0.769940 0.287815
0.639767 0.336748 0.152768 0.501368 0.460003 0.460003
0.910354 0.250712 0.033530 0.872638 0.879398 0.257824
0.941759 0.244062 0.042375 0.833838 0.897607 0.253672
0.669565 0.323577 0.070339 0.730591 0.459777 0.459777
0.856094 0.263380 0.088428 0.675678 0.730699 0.300673
0.934459 0.245567 0.037863 0.853546 0.897705 0.253631
0.735675 0.298501 0.184287 0.474013 0.527464 0.403110
0.835868 0.268538 0.013308 0.971791 0.825332 0.271349
0.943804 0.243644 0.035763 0.863610 0.897705 0.253631
0.710772 0.307352 0.053740 0.787000 0.620025 0.346534
0.771060 0.286976 0.143927 0.552702 0.460220 0.460220
0.672443 0.322373 0.011912 0.982871 0.667531 0.324451
0.705388 0.309355 0.029591 0.891038 0.667596 0.324507
0.674034 0.321712 0.021514 0.928766 0.645887 0.334001
0.733047 0.299404 0.046645 0.815506 0.667512 0.324650
0.579546 0.368030 0.034283 0.872788 0.459587 0.459587
0.926243 0.247290 0.177229 0.487051 0.750611 0.294449
0.621855 0.345342 0.009142 0.979975 0.621671 0.345443
0.535762 0.395860 0.132561 0.472018 0.459740 0.459740
0.867845 0.260498 0.089539 0.673945 0.710925 0.307822
0.623011 0.344771 0.004586 0.973991 0.621671 0.345443
0.948548 0.242683 0.061285 0.760215 0.880256 0.257750
0.891842 0.254856 0.142717 0.559001 0.644579 0.335605
0.790661 0.281063 0.020679 0.938434 0.769948 0.287377
0.828388 0.270511 0.153423 0.536458 0.593968 0.361066
0.932442 0.245987 0.128942 0.586665 0.619948 0.347440
0.728337 0.301041 0.088655 0.677628 0.459921 0.459921
0.575416 0.370448 0.009318 0.994019 0.564329 0.377161
0.527311 0.401850 0.039719 0.817627 0.459560 0.459560
0.611632 0.350500 0.020974 0.935028 0.564690 0.377009
0.645556 0.334083 0.127067 0.560935 0.459930 0.459930
0.559698 0.380026 0.166885 0.421947 0.459867 0.459867
0.808546 0.275932 0.187828 0.467739 0.645813 0.335051
0.918425 0.248959 0.099449 0.647664 0.710252 0.308207
0.830767 0.269880 0.198557 0.446951 0.667724 0.325435
0.500691 0.422272 0.190412 0.364319 0.459858 0.459858
0.723045 0.302908 0.035171 0.867422 0.689699 0.315502
0.555804 0.382495 0.033994 0.875254 0.459569 0.459569
0.773883 0.286105 0.008425 0.973088 0.769620 0.287438
0.953566 0.241677 0.096092 0.656121 0.769632 0.287985
0.516292 0.410004 0.048780 0.747753 0.459569 0.459569
0.844439 0.266321 0.074297 0.717515 0.731575 0.300281
0.846381 0.265825 0.079696 0.700051 0.690131 0.315702
0.881949 0.257144 0.083775 0.688932 0.750410 0.293992
0.916907 0.249286 0.068164 0.736665 0.808021 0.276388
0.861236 0.262109 0.032558 0.881521 0.825578 0.271361
0.911385 0.250486 0.075446 0.712792 0.788761 0.281991
0.685474 0.317061 0.029594 0.892635 0.645262 0.334324
0.739333 0.297255 0.052599 0.790703 0.689241 0.315764
0.769212 0.287550 0.122849 0.596041 0.460130 0.460130
0.623380 0.344589 0.087412 0.665261 0.459777 0.459777
0.569320 0.374091 0.143626 0.472634 0.459822 0.459822
0.684300 0.317530 0.052453 0.790628 0.594237 0.360024
0.737836 0.297763 0.136858 0.563358 0.460139 0.460139
0.568972 0.374302 0.102324 0.575391 0.459740 0.459740
