# injm1  injm2  injecc  maxmatch  maxm1  maxm2
0.754155 0.754155 0.086997 0.666380 0.797096 0.714512
0.305481 0.305481 0.194690 0.288993 0.328724 0.284543
0.608567 0.608567 0.124815 0.520411 0.608872 0.608872
0.836623 0.836623 0.068186 0.756119 0.836918 0.836918
0.779950 0.779950 0.138273 0.547740 0.780467 0.780467
0.195592 0.195592 0.042973 0.547453 0.209723 0.182615
0.384022 0.384022 0.010642 0.966561 0.384029 0.384029
0.499195 0.499195 0.198598 0.363928 0.526279 0.474540
0.795848 0.795848 0.144089 0.541256 0.796437 0.796437
0.217973 0.217973 0.113497 0.341120 0.228331 0.208281
0.273540 0.273540 0.100199 0.407085 0.291405 0.257096
0.791366 0.791366 0.108803 0.614148 0.831768 0.754013
0.644421 0.644421 0.055154 0.754440 0.644552 0.644552
0.738540 0.738540 0.187821 0.453216 0.739345 0.739345
0.257194 0.257194 0.188176 0.270860 0.277301 0.239080
0.891521 0.891521 0.104116 0.660859 0.892020 0.892020
0.643501 0.643501 0.151396 0.480127 0.643930 0.643930
0.782235 0.782235 0.109192 0.616463 0.782656 0.782656
0.331675 0.331675 0.118058 0.404028 0.359065 0.306953
0.989156 0.989156 0.084255 0.739015 0.994098 0.985144
0.859698 0.859698 0.157287 0.534485 0.860426 0.860426
0.252421 0.252421 0.131229 0.337182 0.252504 0.252504
0.352002 0.352002 0.185769 0.320274 0.369161 0.336216
0.920432 0.920432 0.172489 0.517265 0.993797 0.855293
0.321223 0.321223 0.139656 0.365272 0.321356 0.321356
0.662735 0.662735 0.199824 0.413511 0.705808 0.624060
0.675755 0.675755 0.135810 0.520640 0.676157 0.676157
0.636867 0.636867 0.163576 0.454579 0.679956 0.597930
0.952660 0.952660 0.187330 0.508223 0.953710 0.953710
0.426793 0.426793 0.156305 0.387059 0.462759 0.394586
0.422036 0.422036 0.038304 0.761174 0.422075 0.422075
0.550896 0.550896 0.124422 0.494835 0.587965 0.517147
0.715117 0.715117 0.087546 0.657921 0.715399 0.715399
0.741432 0.741432 0.157072 0.501285 0.741983 0.741983
0.433226 0.433226 0.155995 0.394556 0.433487 0.433487
0.605077 0.605077 0.054519 0.742956 0.605177 0.605177
0.552775 0.552775 0.055293 0.717606 0.572540 0.534015
0.112392 0.112392 0.160374 0.190292 0.112411 0.112411
0.795544 0.795544 0.191628 0.462972 0.796320 0.796320
0.894377 0.894377 0.175187 0.513068 0.895253 0.895253
0.740586 0.740586 0.190753 0.449658 0.741402 0.741402
0.796768 0.796768 0.198425 0.454066 0.797727 0.797727
0.508710 0.508710 0.095921 0.553203 0.508885 0.508885
0.944969 0.944969 0.188681 0.504394 0.945981 0.945981
0.961678 0.961678 0.149755 0.574494 0.962512 0.962512
0.303005 0.303005 0.167996 0.317433 0.303161 0.303161
0.497192 0.497192 0.048446 0.719863 0.539744 0.458723
0.258881 0.258881 0.073196 0.474068 0.271482 0.247060
0.831620 0.831620 0.074399 0.730489 0.872764 0.793349
0.827452 0.827452 0.130577 0.571202 0.887680 0.772978
0.805063 0.805063 0.145456 0.541241 0.805668 0.805668
0.871586 0.871586 0.144131 0.555912 0.931614 0.817263
0.866966 0.866966 0.152459 0.535218 0.950533 0.793450
0.290938 0.290938 0.011189 0.915245 0.304325 0.278259
0.872273 0.872273 0.017758 0.972874 0.938978 0.811202
0.253665 0.253665 0.028617 0.728241 0.253678 0.253678
0.217923 0.217923 0.065495 0.465803 0.229335 0.207241
0.314675 0.314675 0.047769 0.627684 0.335676 0.295288
0.971881 0.971881 0.091221 0.714764 0.999728 0.945881
0.194535 0.194535 0.003567 0.977249 0.210874 0.179692
0.498213 0.498213 0.185512 0.377763 0.534585 0.465508
0.329490 0.329490 0.078262 0.510847 0.329557 0.329557
0.886522 0.886522 0.082884 0.719869 0.886891 0.886891
0.654427 0.654427 0.018078 0.964946 0.654463 0.654463
0.897672 0.897672 0.056833 0.813064 0.897926 0.897926
0.187767 0.187767 0.158172 0.259236 0.187839 0.187839
0.626039 0.626039 0.019092 0.940663 0.626068 0.626068
0.689037 0.689037 0.079548 0.665031 0.742596 0.640410
0.178091 0.178091 0.134620 0.277632 0.188882 0.168132
0.299783 0.299783 0.119825 0.386682 0.305034 0.294839
0.302839 0.302839 0.101231 0.428211 0.302926 0.302926
0.955718 0.955718 0.149672 0.572852 0.956557 0.956557
0.917847 0.917847 0.106130 0.649894 0.992162 0.851006
0.999322 0.999322 0.074893 0.771435 0.999754 0.999754
0.833697 0.833697 0.176337 0.494172 0.834568 0.834568
0.297398 0.297398 0.167699 0.312897 0.319201 0.277651
0.244032 0.244032 0.079026 0.445123 0.244078 0.244078
0.456611 0.456611 0.026436 0.857961 0.468862 0.444795
0.736113 0.736113 0.089020 0.660130 0.736415 0.736415
0.220109 0.220109 0.006918 0.964240 0.220112 0.220112
0.636721 0.636721 0.153831 0.470067 0.685022 0.593305
0.700840 0.700840 0.025504 0.920961 0.700900 0.700900
0.523748 0.523748 0.037107 0.812721 0.523807 0.523807
0.932149 0.932149 0.174507 0.523571 0.933086 0.933086
0.570307 0.570307 0.143704 0.465347 0.607984 0.536063
0.964930 0.964930 0.050079 0.852192 0.999136 0.932508
0.636888 0.636888 0.119119 0.537771 0.677818 0.599570
0.713321 0.713321 0.133478 0.537988 0.713762 0.713762
0.683726 0.683726 0.199964 0.421987 0.684470 0.684470
0.761328 0.761328 0.141467 0.536707 0.761849 0.761849
0.555326 0.555326 0.170264 0.421167 0.555764 0.555764
0.201636 0.201636 0.129185 0.304746 0.201694 0.201694
0.584954 0.584954 0.080009 0.635690 0.585132 0.585132
0.352909 0.352909 0.064100 0.577217 0.363642 0.342660
0.344693 0.344693 0.056135 0.613225 0.344744 0.344744
0.307294 0.307294 0.006510 0.967657 0.322504 0.292940
0.870802 0.870802 0.169350 0.510641 0.937074 0.811714
0.509379 0.509379 0.148745 0.437320 0.509705 0.509705
0.759806 0.759806 0.043450 0.839311 0.759915 0.759915
0.239080 0.239080 0.030944 0.694061 0.239092 0.239092
0.541729 0.541729 0.198002 0.380640 0.542213 0.542213
0.862197 0.862197 0.083064 0.711600 0.862590 0.862590
0.261598 0.261598 0.185065 0.277787 0.261746 0.261746
0.785741 0.785741 0.067217 0.736251 0.852698 0.725380
0.478600 0.478600 0.078455 0.594614 0.478722 0.478722
0.870667 0.870667 0.165734 0.516233 0.939582 0.809330
0.286040 0.286040 0.198072 0.278365 0.286226 0.286226
0.191632 0.191632 0.182693 0.238763 0.191708 0.191708
0.215258 0.215258 0.057887 0.497558 0.215281 0.215281
0.249676 0.249676 0.013451 0.867416 0.267417 0.233339
0.485522 0.485522 0.133681 0.453442 0.494708 0.477073
0.506186 0.506186 0.162775 0.414153 0.506541 0.506541
0.274622 0.274622 0.169573 0.299990 0.284930 0.265038
0.504105 0.504105 0.051966 0.719259 0.504179 0.504179
0.909825 0.909825 0.030156 0.926357 0.909945 0.909945
0.853212 0.853212 0.194264 0.473961 0.854115 0.854115
0.999121 0.999121 0.185268 0.499118 0.999969 0.999969
0.151640 0.151640 0.048861 0.466585 0.151650 0.151650
0.607883 0.607883 0.022074 0.922160 0.607919 0.607919
0.659178 0.659178 0.038811 0.819391 0.722716 0.602357
0.455957 0.455957 0.066775 0.624065 0.479248 0.434189
0.397613 0.397613 0.174164 0.354742 0.397860 0.397860
0.173351 0.173351 0.039293 0.543108 0.187102 0.160815
0.520075 0.520075 0.010414 0.972142 0.520079 0.520079
0.395065 0.395065 0.181427 0.344921 0.395320 0.395320
0.227435 0.227435 0.013379 0.870323 0.235254 0.219934
0.415317 0.415317 0.159997 0.378078 0.445181 0.388280
0.712359 0.712359 0.115808 0.577689 0.712743 0.712743
0.980192 0.980192 0.081394 0.744732 0.999386 0.962255
0.224750 0.224750 0.105294 0.363691 0.224803 0.224803
0.803131 0.803131 0.032649 0.907256 0.803224 0.803224
0.186766 0.186766 0.199482 0.220443 0.186840 0.186840
0.741133 0.741133 0.181713 0.462413 0.741918 0.741918
0.924254 0.924254 0.149085 0.561117 0.981810 0.872022
0.657155 0.657155 0.132015 0.522525 0.657538 0.657538
0.845511 0.845511 0.160403 0.525225 0.846225 0.846225
0.668217 0.668217 0.139105 0.511567 0.668621 0.668621
0.235153 0.235153 0.077134 0.441741 0.245475 0.225424
0.993363 0.993363 0.142208 0.596439 0.994224 0.994224
0.967807 0.967807 0.189499 0.507324 0.998726 0.940053
0.129308 0.129308 0.110137 0.269055 0.129333 0.129333
0.598860 0.598860 0.197857 0.399444 0.599443 0.599443
0.251718 0.251718 0.024210 0.772039 0.251728 0.251728
0.149375 0.149375 0.087090 0.333441 0.149396 0.149396
0.498620 0.498620 0.191358 0.371375 0.531418 0.469004
0.975981 0.975981 0.191943 0.506381 0.997072 0.957605
0.455823 0.455823 0.047666 0.713747 0.474963 0.437716
0.468314 0.468314 0.138341 0.434784 0.501151 0.438471
0.723666 0.723666 0.080138 0.679103 0.755861 0.693607
0.562103 0.562103 0.162229 0.435276 0.562525 0.562525
0.889414 0.889414 0.059258 0.799490 0.889655 0.889655
0.115327 0.115327 0.100209 0.269114 0.115345 0.115345
0.204300 0.204300 0.115761 0.327838 0.204349 0.204349
0.648613 0.648613 0.041451 0.827400 0.648699 0.648699
0.145750 0.145750 0.154272 0.230466 0.145788 0.145788
0.922097 0.922097 0.142238 0.572393 0.986721 0.863703
0.483368 0.483368 0.197848 0.359174 0.511287 0.458033
0.943083 0.943083 0.117795 0.638657 0.943707 0.943707
0.334906 0.334906 0.084762 0.493188 0.334979 0.334979
0.179526 0.179526 0.028971 0.633884 0.191100 0.168798
0.363158 0.363158 0.196205 0.315357 0.363411 0.363411
0.884782 0.884782 0.014788 0.990617 0.884820 0.884820
0.477568 0.477568 0.174789 0.386267 0.477918 0.477918
0.464577 0.464577 0.022773 0.891142 0.464603 0.464603
0.812798 0.812798 0.012692 0.986979 0.812833 0.812833
0.799626 0.799626 0.133490 0.564288 0.800167 0.800167
0.327794 0.327794 0.061785 0.574760 0.327845 0.327845
0.794873 0.794873 0.032713 0.903198 0.815998 0.774564
0.284212 0.284212 0.038220 0.674592 0.284232 0.284232
0.229812 0.229812 0.178230 0.266437 0.229914 0.229914
0.190976 0.190976 0.008650 0.916957 0.190978 0.190978
0.390529 0.390529 0.035460 0.764826 0.390563 0.390563
0.792380 0.792380 0.011667 0.989958 0.834474 0.752846
0.880870 0.880870 0.031991 0.916557 0.880972 0.880972
0.802633 0.802633 0.097717 0.653613 0.803025 0.803025
0.807880 0.807880 0.055034 0.801898 0.808052 0.808052
0.780383 0.780383 0.052310 0.807238 0.780541 0.780541
0.472802 0.472802 0.137715 0.441200 0.473069 0.473069
0.937616 0.937616 0.150347 0.567305 0.938417 0.938417
0.653976 0.653976 0.069403 0.700498 0.654163 0.654163
0.799419 0.799419 0.117291 0.601056 0.799890 0.799890
0.138247 0.138247 0.063172 0.388113 0.138260 0.138260
0.507126 0.507126 0.039103 0.794199 0.507186 0.507186
0.468560 0.468560 0.050474 0.701404 0.498016 0.441304
0.982442 0.982442 0.019772 0.984612 0.997983 0.967334
0.794687 0.794687 0.071586 0.734023 0.815998 0.774564
0.200178 0.200178 0.191603 0.236755 0.200264 0.200264
0.779924 0.779924 0.105999 0.623678 0.780319 0.780319
0.190966 0.190966 0.122485 0.306373 0.191015 0.191015
0.596425 0.596425 0.131382 0.501993 0.596747 0.596747
0.353079 0.353079 0.095629 0.471707 0.364419 0.342361
0.510474 0.510474 0.062974 0.670979 0.510588 0.510588
0.261198 0.261198 0.140016 0.329639 0.261299 0.261299
0.296057 0.296057 0.036844 0.692405 0.296078 0.296078
0.907373 0.907373 0.008211 0.991914 0.907397 0.907397
0.679996 0.679996 0.028277 0.902480 0.680049 0.680049
0.903328 0.903328 0.063430 0.788989 0.903610 0.903610
0.867646 0.867646 0.066432 0.755843 0.949142 0.794836
0.648312 0.648312 0.070948 0.691371 0.648495 0.648495
0.221234 0.221234 0.043218 0.583075 0.221252 0.221252
0.518795 0.518795 0.031819 0.844229 0.518840 0.518840
0.712851 0.712851 0.149518 0.506321 0.713354 0.713354
0.311230 0.311230 0.171342 0.317781 0.311397 0.311397
0.701588 0.701588 0.183819 0.447853 0.702320 0.702320
0.756047 0.756047 0.133884 0.547772 0.789707 0.724995
0.186238 0.186238 0.019536 0.762196 0.186243 0.186243
0.602757 0.602757 0.194002 0.405277 0.603343 0.603343
0.448690 0.448690 0.079321 0.577544 0.448802 0.448802
0.564691 0.564691 0.156348 0.445230 0.565109 0.565109
0.140180 0.140180 0.192764 0.188173 0.147546 0.133315
0.732087 0.732087 0.129418 0.552199 0.732546 0.732546
0.780641 0.780641 0.115144 0.600057 0.781096 0.781096
0.974972 0.974972 0.173320 0.535008 0.999053 0.953496
0.255355 0.255355 0.183620 0.275759 0.255482 0.255482
0.345624 0.345624 0.153723 0.357381 0.345795 0.345795
0.179374 0.179374 0.157858 0.252784 0.189910 0.169654
0.591679 0.591679 0.082405 0.624276 0.628230 0.557973
0.961019 0.961019 0.122249 0.632048 0.961673 0.961673
0.913729 0.913729 0.095544 0.673671 0.998753 0.837978
0.633978 0.633978 0.148637 0.475701 0.691471 0.582923
0.685001 0.685001 0.049927 0.795510 0.685122 0.685122
0.137349 0.137349 0.047301 0.450171 0.146089 0.129246
0.459734 0.459734 0.065751 0.635467 0.459831 0.459831
0.987752 0.987752 0.073533 0.773282 0.997959 0.978456
0.819648 0.819648 0.021660 0.965056 0.819706 0.819706
0.217120 0.217120 0.055499 0.505146 0.229790 0.205324
0.884209 0.884209 0.045389 0.858927 0.884356 0.884356
0.386689 0.386689 0.010479 0.957763 0.386693 0.386693
0.472511 0.472511 0.151424 0.418039 0.472806 0.472806
0.518864 0.518864 0.129711 0.474982 0.519152 0.519152
0.894665 0.894665 0.194568 0.483914 0.895626 0.895626
0.957569 0.957569 0.055447 0.825287 0.957829 0.957829
0.996742 0.996742 0.199467 0.500229 0.997973 0.997973
0.872552 0.872552 0.010707 0.984053 0.932864 0.816838
0.600125 0.600125 0.030580 0.871715 0.600177 0.600177
0.236867 0.236867 0.135208 0.320998 0.236948 0.236948
0.776029 0.776029 0.157825 0.510203 0.776647 0.776647
0.861080 0.861080 0.029876 0.916676 0.861194 0.861194
0.618837 0.618837 0.068793 0.689149 0.619016 0.619016
0.859980 0.859980 0.116694 0.619400 0.860522 0.860522
0.740811 0.740811 0.008648 0.985532 0.740822 0.740822
0.462229 0.462229 0.181763 0.371731 0.462568 0.462568
0.625755 0.625755 0.012806 0.977787 0.625780 0.625780
0.817580 0.817580 0.195762 0.462887 0.818403 0.818403
0.318980 0.318980 0.119636 0.398818 0.319093 0.319093
0.871392 0.871392 0.136274 0.570405 0.931075 0.817451
0.282206 0.282206 0.109182 0.394939 0.296086 0.269253
0.157997 0.157997 0.006265 0.945109 0.157998 0.157998
0.231467 0.231467 0.176474 0.269119 0.231580 0.231580
0.863793 0.863793 0.038042 0.883530 0.863944 0.863944
0.990324 0.990324 0.048417 0.862852 0.990513 0.990513
0.805178 0.805178 0.140869 0.550474 0.805749 0.805749
0.361308 0.361308 0.110502 0.437980 0.386458 0.338322
0.302569 0.302569 0.074102 0.506832 0.302622 0.302622
0.537888 0.537888 0.011619 0.970705 0.537896 0.537896
0.546150 0.546150 0.062570 0.686787 0.546281 0.546281
0.640852 0.640852 0.006570 0.980169 0.659851 0.622533
0.477140 0.477140 0.133100 0.451566 0.477397 0.477397
0.157143 0.157143 0.014267 0.803607 0.157145 0.157145
0.552926 0.552926 0.103705 0.547532 0.575458 0.531856
0.880544 0.880544 0.159141 0.536059 0.881328 0.881328
0.960165 0.960165 0.072127 0.769453 0.999899 0.923023
0.859557 0.859557 0.167186 0.517374 0.860331 0.860331
0.878840 0.878840 0.104872 0.651710 0.910216 0.849707
0.365335 0.365335 0.160752 0.357215 0.365533 0.365533
0.314805 0.314805 0.098754 0.437355 0.337135 0.294383
0.584207 0.584207 0.190182 0.403922 0.584737 0.584737
0.785053 0.785053 0.082626 0.678986 0.851482 0.725286
0.121722 0.121722 0.033230 0.519852 0.121727 0.121727
0.114666 0.114666 0.159106 0.194018 0.114686 0.114686
0.189743 0.189743 0.077908 0.399441 0.189772 0.189772
0.983633 0.983633 0.068735 0.788213 0.996098 0.972117
0.387468 0.387468 0.190200 0.331750 0.387748 0.387748
0.894009 0.894009 0.118498 0.623091 0.894561 0.894561
0.652952 0.652952 0.183764 0.434092 0.653585 0.653585
0.364397 0.364397 0.074131 0.548457 0.364470 0.364470
0.989715 0.989715 0.092357 0.717651 0.990234 0.990234
0.196251 0.196251 0.185455 0.237782 0.209729 0.183942
0.383879 0.383879 0.102515 0.472840 0.384012 0.384012
0.755035 0.755035 0.148647 0.517122 0.793170 0.720086
0.317487 0.317487 0.032059 0.747910 0.317508 0.317508
0.902333 0.902333 0.112246 0.641761 0.902901 0.902901
0.918677 0.918677 0.055749 0.807540 0.995347 0.849402
0.214859 0.214859 0.055256 0.509674 0.214880 0.214880
0.106964 0.106964 0.020678 0.620951 0.106966 0.106966
0.209977 0.209977 0.073100 0.434193 0.210009 0.210009
0.376527 0.376527 0.118243 0.433212 0.376675 0.376675
0.320876 0.320876 0.054274 0.605046 0.320917 0.320917
0.984064 0.984064 0.189050 0.513014 0.992944 0.977500
0.599894 0.599894 0.049205 0.771729 0.599993 0.599993
0.575157 0.575157 0.030268 0.866953 0.575204 0.575204
0.866643 0.866643 0.097771 0.657337 0.947941 0.794222
0.898653 0.898653 0.132517 0.593051 0.899325 0.899325
0.368076 0.368076 0.112196 0.441852 0.368212 0.368212
0.695490 0.695490 0.166314 0.472048 0.696029 0.696029
0.662237 0.662237 0.083936 0.642836 0.709206 0.619327
0.285536 0.285536 0.066050 0.524995 0.285579 0.285579
0.936332 0.936332 0.170832 0.530109 0.937272 0.937272
0.341336 0.341336 0.069155 0.543916 0.365958 0.318785
0.898060 0.898060 0.183483 0.500642 0.899001 0.899001
0.920014 0.920014 0.052759 0.823917 0.986803 0.858965
0.275973 0.275973 0.047177 0.610360 0.276001 0.276001
0.659851 0.659851 0.106681 0.571313 0.717429 0.608189
0.679051 0.679051 0.168564 0.463681 0.679664 0.679664
0.657977 0.657977 0.034629 0.865414 0.658054 0.658054
0.941690 0.941690 0.141698 0.584305 0.942423 0.942423
0.962803 0.962803 0.199265 0.493385 0.963935 0.963935
0.835297 0.835297 0.189779 0.475732 0.836118 0.836118
0.569289 0.569289 0.114194 0.522531 0.612967 0.529815
0.903914 0.903914 0.004922 0.988291 0.999764 0.818801
0.738525 0.738525 0.016502 0.960023 0.738546 0.738546
0.989900 0.989900 0.188900 0.514358 0.991001 0.991001
0.100726 0.100726 0.074791 0.300588 0.100847 0.100625
0.794287 0.794287 0.157837 0.515606 0.794919 0.794919
0.643191 0.643191 0.121314 0.540932 0.643531 0.643531
0.232229 0.232229 0.066049 0.479393 0.232263 0.232263
0.708502 0.708502 0.028159 0.911273 0.708565 0.708565
0.828011 0.828011 0.007813 0.983574 0.887255 0.773420
0.155363 0.155363 0.160702 0.232498 0.155408 0.155408
0.985338 0.985338 0.156481 0.566364 0.986216 0.986216
0.691891 0.691891 0.156048 0.484824 0.733590 0.654043
0.821017 0.821017 0.158625 0.521742 0.821692 0.821692
0.786922 0.786922 0.075905 0.705759 0.854916 0.725746
0.549758 0.549758 0.061161 0.682581 0.596340 0.507661
0.646887 0.646887 0.081481 0.652590 0.647099 0.647099
0.332420 0.332420 0.014083 0.897393 0.358002 0.309009
0.539817 0.539817 0.182014 0.399614 0.540258 0.540258
0.877385 0.877385 0.073915 0.743395 0.921994 0.835960
0.687465 0.687465 0.181516 0.442204 0.749846 0.632341
0.248416 0.248416 0.147696 0.311445 0.248512 0.248512
0.135285 0.135285 0.198809 0.178509 0.135317 0.135317
0.559112 0.559112 0.125820 0.499124 0.559376 0.559376
0.205393 0.205393 0.119253 0.322830 0.205445 0.205445
0.246642 0.246642 0.054562 0.544053 0.246669 0.246669
0.694797 0.694797 0.008700 0.984853 0.720054 0.670605
0.365739 0.365739 0.105545 0.455537 0.365867 0.365867
0.180259 0.180259 0.172444 0.238925 0.190091 0.171147
0.636807 0.636807 0.172076 0.442722 0.678446 0.599188
0.867699 0.867699 0.009270 0.985236 0.950843 0.793109
0.241721 0.241721 0.035476 0.643322 0.260055 0.224944
0.726018 0.726018 0.158095 0.495023 0.726552 0.726552
0.607286 0.607286 0.051923 0.759302 0.607387 0.607387
0.663124 0.663124 0.194717 0.420709 0.701571 0.628416
0.139167 0.139167 0.075536 0.350744 0.139183 0.139183
0.424343 0.424343 0.012643 0.957633 0.424354 0.424354
0.110543 0.110543 0.172733 0.174539 0.120691 0.101434
0.756238 0.756238 0.052746 0.790227 0.794766 0.720202
0.470492 0.470492 0.023074 0.886605 0.487949 0.453831
0.190214 0.190214 0.167342 0.251838 0.190290 0.190290
0.596392 0.596392 0.152308 0.463036 0.596837 0.596837
0.708000 0.708000 0.143635 0.515634 0.708479 0.708479
0.995005 0.995005 0.145764 0.589685 0.995847 0.995847
0.472703 0.472703 0.162994 0.400723 0.473021 0.473021
0.819101 0.819101 0.182744 0.481876 0.819875 0.819875
0.587171 0.587171 0.100421 0.572372 0.587412 0.587412
0.511652 0.511652 0.058942 0.687208 0.511751 0.511751
0.513289 0.513289 0.198029 0.367415 0.559526 0.472365
0.640045 0.640045 0.137567 0.503392 0.660011 0.621666
0.264966 0.264966 0.135271 0.336180 0.285898 0.246034
0.409058 0.409058 0.155200 0.385333 0.409289 0.409289
0.417828 0.417828 0.016964 0.912245 0.434484 0.401961
0.904784 0.904784 0.115437 0.634933 0.905361 0.905361
0.587229 0.587229 0.180991 0.417014 0.587742 0.587742
0.598300 0.598300 0.180524 0.421206 0.598839 0.598839
0.962035 0.962035 0.020182 0.980483 0.999825 0.926043
0.818916 0.818916 0.030011 0.912228 0.818991 0.818991
0.720021 0.720021 0.136193 0.528573 0.768247 0.676153
0.503538 0.503538 0.187669 0.379826 0.503948 0.503948
0.385453 0.385453 0.171127 0.353072 0.385681 0.385681
0.864210 0.864210 0.032647 0.907657 0.864331 0.864331
0.528413 0.528413 0.007307 0.990365 0.528418 0.528418
0.120521 0.120521 0.095217 0.283250 0.125388 0.115914
0.506936 0.506936 0.143097 0.445771 0.507245 0.507245
0.402416 0.402416 0.185275 0.343477 0.402684 0.402684
0.151379 0.151379 0.193861 0.197452 0.151419 0.151419
0.740611 0.740611 0.006060 0.984205 0.740629 0.740629
0.169954 0.169954 0.125516 0.282897 0.182224 0.158742
0.382398 0.382398 0.000691 0.976649 0.403869 0.362276
0.811836 0.811836 0.132582 0.569760 0.812380 0.812380
0.397690 0.397690 0.140258 0.403250 0.397891 0.397891
0.661813 0.661813 0.155312 0.475520 0.712869 0.616012
0.870594 0.870594 0.000287 0.973028 0.938792 0.808183
0.711657 0.711657 0.187855 0.445417 0.712424 0.712424
0.686500 0.686500 0.182855 0.439627 0.748527 0.631697
0.743996 0.743996 0.139062 0.536023 0.744483 0.744483
0.681148 0.681148 0.195494 0.427049 0.681875 0.681875
0.798310 0.798310 0.197162 0.456055 0.799299 0.799299
0.401296 0.401296 0.193201 0.334334 0.401595 0.401595
0.575769 0.575769 0.026168 0.899836 0.575813 0.575813
0.775728 0.775728 0.184414 0.467490 0.776428 0.776428
0.235946 0.235946 0.044390 0.590746 0.235967 0.235967
0.788586 0.788586 0.067273 0.741133 0.841516 0.739993
0.890317 0.890317 0.174894 0.512436 0.891177 0.891177
0.145334 0.145334 0.153952 0.230431 0.145372 0.145372
0.953331 0.953331 0.097261 0.694455 0.953836 0.953836
0.677967 0.677967 0.019732 0.955830 0.678006 0.678006
0.799458 0.799458 0.054759 0.798539 0.799614 0.799614
0.270562 0.270562 0.177959 0.289539 0.270712 0.270712
0.242039 0.242039 0.150111 0.302557 0.257613 0.227765
0.302986 0.302986 0.007320 0.974865 0.302988 0.302988
0.717139 0.717139 0.086238 0.650545 0.779117 0.661405
0.429240 0.429240 0.129903 0.434762 0.450440 0.409610
0.644817 0.644817 0.062041 0.724982 0.644974 0.644974
0.643409 0.643409 0.121358 0.540389 0.643753 0.643753
0.293414 0.293414 0.059506 0.559415 0.293453 0.293453
0.240363 0.240363 0.156774 0.295288 0.240470 0.240470
0.596511 0.596511 0.171308 0.433363 0.597019 0.597019
0.976932 0.976932 0.112105 0.660310 0.999077 0.956615
0.484589 0.484589 0.140326 0.439706 0.509596 0.461557
0.405213 0.405213 0.000521 0.988316 0.426693 0.385016
0.814627 0.814627 0.025324 0.937525 0.814692 0.814692
0.173278 0.173278 0.089171 0.349712 0.185028 0.162462
0.208008 0.208008 0.173847 0.256498 0.220254 0.196746
0.344956 0.344956 0.130822 0.392743 0.345097 0.345097
0.300124 0.300124 0.048829 0.619920 0.300158 0.300158
0.282721 0.282721 0.026668 0.761059 0.294372 0.271642
0.115285 0.115285 0.146557 0.206631 0.115305 0.115305
0.741705 0.741705 0.171303 0.477724 0.742436 0.742436
0.518754 0.518754 0.055790 0.706639 0.518840 0.518840
0.922231 0.922231 0.094489 0.687893 0.985891 0.864205
0.955071 0.955071 0.049015 0.855652 0.955289 0.955289
0.422174 0.422174 0.095205 0.513101 0.422298 0.422298
0.920305 0.920305 0.047715 0.837447 0.995170 0.852363
0.692577 0.692577 0.099995 0.610542 0.719837 0.667129
0.562969 0.562969 0.141202 0.470024 0.563346 0.563346
0.868235 0.868235 0.059993 0.784523 0.941404 0.802143
0.130243 0.130243 0.191389 0.180600 0.138425 0.122686
0.319218 0.319218 0.113753 0.410720 0.319326 0.319326
0.769702 0.769702 0.030631 0.905667 0.769794 0.769794
0.380867 0.380867 0.089927 0.498618 0.412065 0.352651
0.381997 0.381997 0.169247 0.351704 0.407495 0.358818
0.274760 0.274760 0.144109 0.331364 0.284335 0.265770
0.925939 0.925939 0.089516 0.707216 0.967482 0.887331
0.356432 0.356432 0.172241 0.338495 0.356632 0.356632
0.513087 0.513087 0.139170 0.448642 0.560281 0.471091
0.582313 0.582313 0.119997 0.521427 0.582586 0.582586
0.180985 0.180985 0.132626 0.283024 0.190268 0.172331
0.501499 0.501499 0.102938 0.529621 0.501675 0.501675
0.251769 0.251769 0.143182 0.319483 0.251865 0.251865
0.926195 0.926195 0.065055 0.785833 0.976545 0.879462
0.153699 0.153699 0.159148 0.231944 0.160681 0.147161
0.767490 0.767490 0.123559 0.576848 0.767947 0.767947
0.835446 0.835446 0.111181 0.625374 0.849947 0.822208
0.301417 0.301417 0.181447 0.301945 0.301586 0.301586
0.982946 0.982946 0.152370 0.574224 0.995963 0.971844
0.551527 0.551527 0.087072 0.592221 0.587106 0.518812
0.768700 0.768700 0.086175 0.678780 0.769011 0.769011
0.894231 0.894231 0.092142 0.694851 0.894668 0.894668
0.990068 0.990068 0.005526 0.990754 0.990095 0.990095
0.763015 0.763015 0.161667 0.500081 0.763623 0.763623
0.278538 0.278538 0.052705 0.581794 0.278571 0.278571
0.938463 0.938463 0.088901 0.713551 0.938900 0.938900
0.905829 0.905829 0.137063 0.586040 0.906515 0.906515
0.920017 0.920017 0.043909 0.853896 0.998852 0.848795
0.502229 0.502229 0.019264 0.918686 0.502257 0.502257
0.898013 0.898013 0.186342 0.496678 0.898947 0.898947
0.906241 0.906241 0.006439 0.987256 0.906240 0.906240
0.625222 0.625222 0.119887 0.538024 0.625533 0.625533
0.770614 0.770614 0.190199 0.458064 0.771510 0.771510
0.252235 0.252235 0.127308 0.343427 0.252315 0.252315
0.239736 0.239736 0.170213 0.280230 0.239841 0.239841
0.817248 0.817248 0.004648 0.979147 0.817273 0.817273
0.630068 0.630068 0.117586 0.544946 0.630386 0.630386
0.908074 0.908074 0.040867 0.884570 0.908226 0.908226
0.272555 0.272555 0.037327 0.671951 0.272574 0.272574
